Date,Open,High,Low,Close,Idx,Body,Range,UWick,LWick,Close_Pct_High,Open_Pct_High,Iday_Idx,Iday_High,Iday_H_Idx,Iday_Low,Iday_L_Idx,Iday_HClose,Iday_HC_Idx,Iday_LClose,Iday_LC_Idx,Iday_Range,Close_Pct_DHigh,Open_Pct_DHigh,Yday_High,Yday_Low,Yday_Range,Day_Idx,Yday_Open,Yday_Close,Yday_HClose,Yday_LClose,Yday_BPR,Yday_CPH,Yday_OPH,ADR,ATR,ATR4,ATR16,SMA4,SMA16,SMA32,SMA192,BB_Upper_16_2,BB_Lower_16_2,Close_Pct_SMA,High_Pct_SMA,Low_Pct_SMA,RSI,RSI_DVG,SMA4_Slope,SMA16_Slope,SMA32_Slope,SMA192_Slope,SMA4_Slope_SMA,SMA16_Slope_SMA,SMA32_Slope_SMA,SMA192_Slope_SMA,Sig_High,Sig_Low,SMA_Trend,Close_GT_SMA4,Close_LT_SMA4,Velocity,Velocity_H,Velocity_L,Momentum,Slope_CHG,Slope_DVG,Slope_Sync,D_IB,DMB_H_Idx,DMB_H,DMB_L_Idx,DMB_L,Session,TYO_High,TYO_Low,LDN_High,LDN_Low,NY_High,NY_Low,Session_Range,Hammer,Bull_Pinbar,Shooting_Star,Bear_Pinbar,Bull_BBR_C1,Bear_BBR_C1,Bull_TC,Bear_TC,Bull_XM_V2,Bear_XM_V2,Sig_HClose,Sig_LClose,IB,MB_Idx,MB_High,MB_Low,Vol_Spike,Dev_Spike,BS_SMA_16_32_X,BOD_Slope_16,Iday_SMA_X,Consolidation,Trend_16_32,Levels,Session_Levels,S_Test,S_Level,ST_Count,R_Test,R_Level,RT_Count,Min_Dist,Max_H_Rtm,H_Rtm,Max_L_Rtm,L_Rtm,DMB_H_Max_Rtm,DMB_H_Rtm,DMB_L_Max_Rtm,DMB_L_Rtm,SLB,SBO,SBO_Level,SBO_TS,SBO_Confirmed,SBO_Failed,Bull_Pullback,Bear_Pullback,Bull_M,Bear_M,Bull_Range_BO,Bear_Range_BO,SLB_Signal,SBO_Signal,SBO_Fail_Signal,SFBO_Reversal,Symbol,Entry,SL,TP
2026-08-20 18:00:00-04:00,1.3631,1.3635,1.363,1.3634,383,0.00029999999999996696,0.0004999999999999449,9.999999999998899e-05,9.999999999998899e-05,0.2,0.8,3,1.3635,383.0,1.3627,380.0,1.3634,383.0,1.36305,380.0,0.0007999999999999119,0.125,0.5,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.00032083333333338127,0.0003875000000000406,0.00035000000000001696,1.3631625,1.362871875,1.3629890625,1.3596020833333335,1.363478060563586,1.362265689436414,0.03875089138514876,0.04608833827464371,0.009401103827168966,55.70967286871982,,23.629377730661176,11.48199135475259,0.0,15.014965728121444,11.119510323547004,-4.0154282640272445,-3.309228966274752,7.537173893232342,,,1,2,0,1.4999999999998348,1.2499999999993072,0.7500000000004725,1,30.75439407954654,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36165,1.35945,1.36595,1.3603,1.3653,1.362,False,,,,,,,False,False,False,False,,,False,,,,False,0,28,14.456755400037483,0,False,0,"[nan, nan]","[1.3653, 1.362, 1.36595, 1.3603, 1.36165, 1.35945]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.3634,0.0003875000000000406,0.0005812500000000609
2026-08-20 18:15:00-04:00,1.3634,1.36365,1.36325,1.3635,384,9.999999999998899e-05,0.00039999999999995595,0.0001500000000000945,0.00014999999999987246,0.37500000000027756,0.6250000000002776,4,1.36365,384.0,1.3627,380.0,1.3635,384.0,1.36305,380.0,0.0009500000000000064,0.15789473684220368,0.26315789473692824,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.00031250000000004885,0.0003875000000000406,0.00033125000000001903,1.363275,1.362946875,1.363009375,1.3596536458333333,1.3635484030022575,1.3623453469977425,0.04058301978937603,0.05158858447802865,0.022240411974976698,56.978622591789595,,29.357753542782536,20.556045219595333,5.799217629100733,14.456755399977835,15.804034890209902,-2.121148878948637,-3.6059092805527353,7.613635173963021,,,1,3,0,0.49999999999994493,0.7500000000004725,1.2500000000004174,0,5.72837581212136,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36165,1.35945,1.36595,1.3603,1.3653,1.362,False,,,,,,,False,False,False,False,,,False,,,,False,0,29,19.60844127188193,0,False,0,"[nan, nan]","[1.3653, 1.362, 1.36595, 1.3603, 1.36165, 1.35945]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,2.3750000000002776,2.3750000000002776,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.3635,0.0003875000000000406,0.0005812500000000609
2026-08-20 18:30:00-04:00,1.3635,1.3635,1.36335,1.36345,385,4.999999999988347e-05,0.00014999999999987246,0.0,9.999999999998899e-05,0.3333333333328399,0.0,5,1.36365,384.0,1.3627,380.0,1.3635,384.0,1.36305,380.0,0.0009500000000000064,0.21052631578944908,0.15789473684220368,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.0003083333333333549,0.00036249999999998783,0.00031875000000000653,1.3633625,1.36301875,1.3630078125,1.3597070312500001,1.363566329902845,1.3624711700971548,0.03163932997987776,0.03530765809347734,0.02430267375266233,56.121071100748175,,23.629377730661176,19.76716867677732,-0.4476141708754117,14.945346459812752,17.372873163804883,0.3990519895746539,-4.346540728856762,7.694583902666467,,,2,4,0,-0.24999999999941735,-0.7500000000004725,0.49999999999994493,0,-5.72837581212136,0,,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36165,1.35945,1.36595,1.3603,1.3653,1.362,False,True,True,,,,,False,False,False,False,,,True,384.0,1.36365,1.36325,False,0,0,22.619864948029154,1,False,0,"[nan, nan]","[1.3653, 1.362, 1.36595, 1.3603, 1.36165, 1.35945]",False,0.0,0,False,0.0,0,0.0,0.3157894736841736,0.3157894736841736,2.3750000000002776,2.0,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.36345,0.00036249999999998783,0.0005437499999999817
2026-08-20 18:45:00-04:00,1.36345,1.3637,1.36345,1.3636,386,0.00014999999999987246,0.00024999999999986144,9.999999999998899e-05,0.0,0.40000000000017766,1.0,6,1.3637,386.0,1.3627,380.0,1.3636,386.0,1.36305,380.0,0.0009999999999998899,0.1,0.24999999999988898,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.0003083333333333364,0.0003249999999999087,0.00031875000000000653,1.3634875,1.36309375,1.36301875,1.3597614583333335,1.363609592757049,1.362577907242951,0.037139778536871025,0.04447603108736427,0.026135399711139304,58.13723639050916,,32.005383208069226,20.556045219595333,3.1302448621959598,15.223550783663422,27.15547305304353,2.613534940901573,-4.8788019516251655,7.776204553471025,,,2,5,0,0.7499999999993623,0.9999999999998899,0.49999999999994493,0,8.37600547740805,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36165,1.35945,1.36595,1.3603,1.3653,1.362,False,,,,,,,False,False,False,False,,,True,384.0,1.36365,1.36325,False,0,1,24.904768808089038,1,False,0,"[nan, nan]","[1.3653, 1.362, 1.36595, 1.3603, 1.36165, 1.35945]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.3636,0.0003249999999999087,0.00048749999999986304
2026-08-20 19:00:00-04:00,1.3636,1.364,1.3636,1.3639,387,0.00029999999999996696,0.000400000000000178,0.00010000000000021103,0.0,0.25000000000041633,1.0,7,1.364,387.0,1.3627,380.0,1.3639,387.0,1.36305,380.0,0.0013000000000000789,0.07692307692323459,0.30769230769242595,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.0003125000000000118,0.00029999999999996696,0.0003156250000000277,1.3636125,1.363165625,1.363040625,1.3598171875,1.3637807659899364,1.3625504840100635,0.05387276399373362,0.06120862972906648,0.03186516678778391,61.874426732067676,,32.005383208069226,19.76716867677732,6.241914347432045,15.57027382774641,29.24947442239554,4.349278536777859,-5.109185339044285,7.857299729657204,,,2,6,0,1.4999999999998348,1.500000000000945,0.7499999999993623,1,0.0,0,,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.364,1.3636,1.36595,1.3603,1.3653,1.362,True,,,,,,,False,False,False,False,,,False,,,,False,0,2,26.385722249306518,1,False,0,"[nan, nan]","[1.3653, 1.362, 1.36595, 1.3603, 1.364, 1.3636]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,3.250000000000555,3.250000000000555,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.3639,0.00029999999999996696,0.00044999999999995044
2026-08-20 19:15:00-04:00,1.3639,1.3641,1.36385,1.364,388,0.00010000000000021103,0.0002500000000000835,9.999999999998899e-05,4.999999999988347e-05,0.3999999999998224,0.800000000000533,8,1.3641,388.0,1.3627,380.0,1.364,388.0,1.36305,380.0,0.0014000000000000679,0.0714285714285601,0.1428571428572788,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.00032083333333334424,0.00026249999999999885,0.00030000000000003635,1.3637375,1.363228125,1.363046875,1.3598723958333334,1.3639561091601986,1.3625001408398014,0.05662111761375878,0.06395664702120765,0.04561782350257731,63.047352037135596,,32.005383208114964,17.35402463628126,1.7899106082419005,15.431723364645057,29.911381838728648,6.311170293292621,-5.7200274854051,7.9403931466413376,,1.3627,2,7,0,0.5000000000010552,0.49999999999994493,1.2500000000004174,0,4.573763590087765e-11,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.3641,1.3636,1.36595,1.3603,1.3653,1.362,True,,,,,,,False,False,False,False,,,False,,,,False,0,3,27.040523909522257,1,False,0,"[nan, 1.3627]","[1.3653, 1.362, 1.36595, 1.3603, 1.3641, 1.3636]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,3.500000000000555,3.500000000000555,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.364,0.00026249999999999885,0.00039374999999999827
2026-08-20 19:30:00-04:00,1.364,1.36415,1.3638,1.36405,389,4.999999999988347e-05,0.0003500000000000725,9.999999999998899e-05,0.00020000000000020002,0.2857142857141951,0.4285714285709754,9,1.36415,389.0,1.3627,380.0,1.36405,389.0,1.36305,380.0,0.0014499999999999513,0.06896551724137404,0.10344827586198448,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.00033750000000000907,0.00031250000000004885,0.0003093750000000284,1.3638875,1.3633,1.363040625,1.3599270833333332,1.3641070006195783,1.3624929993804216,0.05501357001393886,0.06234871268246295,0.03667571334262048,63.64387922035281,,36.869897645820636,19.76716867677732,-1.7899106082419005,15.292987685937005,33.22151181751851,8.976222410004072,-6.54929807355851,8.023152506730849,,1.3627,2,8,0,0.24999999999941735,0.24999999999941735,-0.2500000000005276,0,4.864514437705672,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36415,1.3636,1.36595,1.3603,1.3653,1.362,True,,True,,,,,False,False,False,False,,1.36305,True,388.0,1.3641,1.36385,False,0,4,27.97947438847443,1,False,0,"[nan, 1.3627]","[1.3653, 1.362, 1.36595, 1.3603, 1.36415, 1.3636]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,3.6250000000002776,3.6250000000002776,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.36405,0.00031250000000004885,0.0004687500000000733
2026-08-20 19:45:00-04:00,1.36405,1.3644,1.364,1.3643,390,0.0002500000000000835,0.00039999999999995595,9.999999999998899e-05,4.999999999988347e-05,0.25,0.8750000000002776,10,1.3644,390.0,1.3627,380.0,1.3643,390.0,1.36305,380.0,0.0017000000000000348,0.058823529411757024,0.20588235294121487,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.00033333333333333365,0.0003500000000000725,0.0003187500000000204,1.3640625,1.36339375,1.3630828125,1.359984375,1.3642901839072124,1.3624973160927876,0.06647015948254922,0.0738047977702771,0.04446624461936557,66.52587069380711,,41.185925165715524,25.114834886145395,11.911215431990305,15.98480152026781,35.51664730693009,10.713635537856563,-6.233007297816372,8.114564447914386,,1.3627,2,9,0,1.2500000000004174,1.2500000000004174,1.000000000001,1,4.316027519894888,0,1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.3644,1.3636,1.36595,1.3603,1.3653,1.362,True,,,,,,,False,False,False,False,,1.36305,False,,,,False,0,5,29.604450746000015,1,False,0,"[nan, 1.3627]","[1.3653, 1.362, 1.36595, 1.3603, 1.3644, 1.3636]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,4.250000000000555,4.250000000000555,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,True,False,False,False,False,0,GBPUSD,1.3643,0.0003500000000000725,0.0005250000000001087
2026-08-20 20:00:00-04:00,1.3643,1.36455,1.36395,1.3645,391,0.00019999999999997797,0.0005999999999999339,4.999999999988347e-05,0.0003500000000000725,0.0833333333331483,0.4166666666664816,11,1.36455,391.0,1.3627,380.0,1.3645,391.0,1.36305,380.0,0.0018499999999999073,0.027027027026965394,0.135135135135067,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.0003625000000000063,0.00040000000000001146,0.00033437500000001175,1.3642125,1.363496875,1.3631078125,1.36004296875,1.3644934119724703,1.3625003380275298,0.07357002560053491,0.07723706737500788,0.03323256608123456,68.64675217454382,,36.86989764586135,27.276763383134668,7.125016348885363,16.32893555493802,36.73277591637812,13.348163374404692,-6.342214764292796,8.20854523999812,,1.3627,2,10,0,0.9999999999998899,0.7499999999993623,-0.2500000000005276,0,-4.316027519854174,0,,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36455,1.3636,1.36595,1.3603,1.3653,1.362,True,,,,,,,False,False,False,False,,1.36305,False,,,,False,0,6,31.248154781958338,1,False,0,"[nan, 1.3627]","[1.3653, 1.362, 1.36595, 1.3603, 1.36455, 1.3636]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,4.625000000000278,4.625000000000278,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.3645,0.00040000000000001146,0.0006000000000000172
2026-08-20 20:15:00-04:00,1.3645,1.36465,1.3641,1.36425,392,0.0002500000000000835,0.0005499999999998284,0.00014999999999987246,0.00014999999999987246,0.7272727272728741,0.27272727272712594,12,1.36465,392.0,1.3627,380.0,1.3645,391.0,1.36305,380.0,0.0019499999999998963,0.20512820512819344,0.07692307692301562,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.0003749999999999957,0.0004749999999999477,0.0003593749999999951,1.3642750000000001,1.36358125,1.3631421875,1.3600981770833334,1.3645898845968685,1.3625726154031315,0.04904364884747394,0.07837816778427774,0.038043204246180656,63.299324463257925,,17.35402463628126,22.873665190605895,9.752424941662383,15.431723364645057,33.06993627341969,15.056964890155717,-6.079408485694557,8.294746486327544,,1.3627,2,0,1,-1.2500000000004174,0.49999999999994493,0.7500000000004725,0,-19.51587300958009,0,-1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36465,1.3636,1.36595,1.3603,1.3653,1.362,True,,,,,,True,False,False,False,False,,1.36305,True,391.0,1.36455,1.36395,False,0,7,32.005383208079785,1,False,0,"[nan, 1.3627]","[1.3653, 1.362, 1.36595, 1.3603, 1.36465, 1.3636]",False,0.0,0,False,0.0,0,0.0,0.0,0.0,4.875000000000278,4.875000000000278,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.36425,0.0004749999999999477,0.0007124999999999215
2026-08-20 20:30:00-04:00,1.36425,1.36435,1.36385,1.36395,393,0.00029999999999996696,0.0004999999999999449,9.999999999998899e-05,9.999999999998899e-05,0.8,0.2,13,1.36465,392.0,1.3627,380.0,1.3645,391.0,1.36305,380.0,0.0019499999999998963,0.35897435897433855,0.20512820512819344,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.0003958333333333175,0.0005124999999999158,0.00038124999999998577,1.36425,1.36365,1.3631796875,1.3601497395833333,1.364598024261293,1.362701975738707,0.021999780002197555,0.05133282000512763,0.014666520001465035,57.5600612265267,,-7.125016348947995,18.970407808502383,10.619655276130947,14.456755400037483,22.071207774727533,16.130745965171997,-5.5801747257266285,8.373538984155198,,1.3627,2,0,2,-1.4999999999998348,-1.4999999999998348,-1.2500000000004174,0,-24.479040985229254,0,-1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36465,1.3636,1.36595,1.3603,1.3653,1.362,True,,,,,,,False,False,False,False,,1.36305,False,,,,False,0,8,32.18894935457601,1,False,0,"[nan, 1.3627]","[1.3653, 1.362, 1.36595, 1.3603, 1.36465, 1.3636]",False,0.0,0,False,0.0,0,0.0,0.41025641025638687,0.41025641025638687,4.875000000000278,4.125000000000278,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.36395,0.0005124999999999158,0.0007687499999998737
2026-08-20 20:45:00-04:00,1.36395,1.3641,1.36375,1.3638,394,0.0001500000000000945,0.0003500000000000725,0.0001500000000000945,4.999999999988347e-05,0.8571428571432197,0.42857142857160985,14,1.36465,392.0,1.3627,380.0,1.3645,391.0,1.36305,380.0,0.0019499999999998963,0.435897435897468,0.35897435897433855,1.36595,1.35945,0.00649999999999995,4,1.3605,1.36305,1.3656,1.3598,0.39230769230770335,0.4461538461538346,0.8384615384615379,,0.000391666666666642,0.0004999999999999449,0.00037499999999998646,1.364125,1.3636875,1.3632125,1.3602015625000001,1.3646084370228195,1.3627665629771804,0.008249690636598184,0.030248865667548384,0.004583161464784005,54.90503993013222,,-32.005383208069226,10.619655276130947,9.317086069120375,14.526687565672757,3.7733806812813473,16.29417886634858,-5.135522405676654,8.45541490597586,,1.3627,2,0,3,-0.7500000000004725,-1.2499999999993072,-0.49999999999994493,0,-24.88036685912123,0,-1.0,False,,,,,"{'FX_Open': Timestamp('2026-08-20 17:15:00-0400', tz='US/Eastern'), 'FX_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern'), 'TYO_Open': Timestamp('2026-08-20 19:00:00-0400', tz='US/Eastern'), 'TYO_Close': Timestamp('2026-08-21 04:00:00-0400', tz='US/Eastern'), 'LDN_Open': Timestamp('2026-08-21 02:00:00-0400', tz='US/Eastern'), 'LDN_Close': Timestamp('2026-08-21 11:00:00-0400', tz='US/Eastern'), 'NY_Open': Timestamp('2026-08-21 07:00:00-0400', tz='US/Eastern'), 'NY_Close': Timestamp('2026-08-21 17:00:00-0400', tz='US/Eastern')}",1.36465,1.3636,1.36595,1.3603,1.3653,1.362,True,,,,,,,False,False,False,False,,1.36305,False,,,,False,0,9,31.487469364210018,1,False,0,"[nan, 1.3627]","[1.3653, 1.362, 1.36595, 1.3603, 1.36465, 1.3636]",False,0.0,0,False,0.0,0,0.0,0.46153846153843525,0.46153846153843525,4.875000000000278,3.500000000000555,0.0,0.0,0.0,0.0,,0,0.0,,False,False,,,,,False,False,False,False,False,0,GBPUSD,1.3638,0.0004999999999999449,0.0007499999999999174
