Date,Open,High,Low,Close,Idx,Body,Range,UWick,LWick,Close_Pct_High,Open_Pct_High,Iday_Idx,Iday_High,Iday_HClose,Iday_LClose,Iday_Low,Iday_Range,Close_Pct_DHigh,Open_Pct_DHigh,Yday_High,Yday_Low,Yday_Range,Day_Idx,ADR,ATR,ATR4,SMA4,SMA8,SMA16,SMA32,BB_Upper_16_2,BB_Lower_16_2,Close_Pct_SMA,High_Pct_SMA,Low_Pct_SMA,RSI,RSI_DVG,Sig_High,Sig_Low,SMA_Trend,SMA4_Slope,SMA16_Slope,SMA32_Slope,SMA4_Slope_SMA,SMA16_Slope_SMA,SMA32_Slope_SMA,Hammer,Bull_Pinbar,Shooting_Star,Bear_Pinbar,Bull_Engulf,Bear_Engulf,Dark_Cloud,Piercing,ILR,IHR,S_R,S_R_Level,BBU_BO,BBL_BO,Bull_SMA_BO,Bear_SMA_BO,Bull_BBR,Bear_BBR,Bear_BBR_C1,Bear_BBR_C2,Bear_BBR_C3,Bear_BBR_C4,Bear_BBR_V2,Bull_BBR_C1,Bull_BBR_C2,Bull_BBR_C3,Bull_BBR_C4,Bull_BBR_V2,Bull_TC,Bear_TC,Bull_TC_Candle,Bear_TC_Candle,Bull_BM,Bear_BM,Bull_TM,Bear_TM,S_R_Signal,S_R_Entry,BRS,RS_SMA,Bull_XM,Bear_XM,Symbol
2023-03-13 20:15:00-04:00,1.215555,1.21618,1.215455,1.215985,12,0.0004300000000001525,0.0007250000000000867,0.00019499999999994522,9.999999999998899e-05,0.2689655172412716,0.8620689655172731,12,1.218875,1.218545,1.215555,1.215435,0.0034399999999998876,0.8401162790697475,0.9651162790697959,,,,0,,0.0005850000000000022,0.0008075000000000165,1.21637375,1.21699625,0.0,0.0,,,,,,,,1.218875,,0,-68.71359488633934,0.0,0.0,-62.27535838671298,0.0,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,3,4.75,False,False,GBPUSD
2023-03-13 20:30:00-04:00,1.215985,1.216355,1.21561,1.21614,13,0.00015499999999990521,0.0007449999999999957,0.00021500000000007624,0.0003750000000000142,0.28859060402694964,0.49664429530199145,13,1.218875,1.218545,1.215555,1.215435,0.0034399999999998876,0.7950581395348899,0.8401162790697475,,,,0,,0.000600000000000008,0.0008974999999999955,1.21609875,1.21677,0.0,0.0,,,,,,,,1.218875,,0,-61.82140989004577,0.0,0.0,-64.32080176732319,0.0,0.0,,True,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,7,5.0,False,False,GBPUSD
2023-03-13 20:45:00-04:00,1.21614,1.21703,1.215965,1.216175,14,3.500000000000725e-05,0.0010650000000000936,0.0008550000000000502,0.00017500000000003624,0.8028169014084272,0.8356807511736893,14,1.218875,1.218545,1.215555,1.215435,0.0034399999999998876,0.7848837209302363,0.7950581395348899,,,,0,,0.0006583333333333533,0.00099750000000004,1.21596375,1.21655375,0.0,0.0,,,,,,,,1.218875,,0,-53.80679269443674,0.0,0.0,-63.34141101957674,0.0,0.0,,,,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,7,5.0,False,False,GBPUSD
2023-03-13 21:00:00-04:00,1.216175,1.21662,1.214955,1.21505,15,0.0011250000000000426,0.0016650000000000276,0.0004450000000000287,9.499999999995623e-05,0.9429429429429702,0.26726726726728006,15,1.218875,1.218545,1.21505,1.214955,0.0039199999999999235,0.9757653061224597,0.6887755102040759,,,,0,,0.0007445833333333632,0.001050000000000051,1.2158375000000001,1.216248125,1.217165,0.0,,,0.17376444442619438,0.04477618071502366,0.18156946675266256,,,1.218875,,0,-41.05043436413124,89.98587805802349,0.0,-56.34805795873827,,,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,5.75,False,False,GBPUSD
2023-03-13 21:15:00-04:00,1.21505,1.21604,1.21505,1.215595,16,0.0005450000000000177,0.0009900000000000464,0.0004450000000000287,0.0,0.44949494949495744,1.0,16,1.218875,1.218545,1.21505,1.214955,0.0039199999999999235,0.8367346938775545,0.9757653061224597,,,,0,,0.0007941666666667069,0.0011162500000000408,1.21574,1.216056875,1.2170109375,0.0,,,0.11634550326299097,0.07978050731364038,0.16112735223466612,29.44120100083596,,1.218875,,0,-36.71680307494735,89.98587627031432,0.0,-48.34886000589027,,,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,1,5.25,False,False,GBPUSD
2023-03-13 21:30:00-04:00,1.215595,1.21576,1.214665,1.214935,17,0.0006599999999998829,0.001094999999999846,0.00016499999999997073,0.00026999999999999247,0.7534246575342188,0.15068493150684376,17,1.218875,1.218545,1.214935,1.214665,0.004209999999999825,0.9358669833729207,0.7790973871734171,,,,0,,0.0008591666666666886,0.0012037500000000034,1.2154387500000001,1.21576875,1.2167940625,0.0,1.2190887961957424,1.2144993288042576,0.1527836597246625,0.0849825399275437,0.1749731171128138,26.347216002390837,,1.218875,,0,-53.0439865179304,-51.03539865839225,0.0,-46.15450416286143,8.058522229371597,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,True,,,6,5.0,False,False,GBPUSD
2023-03-13 21:45:00-04:00,1.214935,1.21549,1.2148,1.215165,18,0.00022999999999995246,0.0006899999999998574,0.0003249999999999087,0.00013499999999999623,0.4710144927535882,0.8043478260869216,18,1.218875,1.218545,1.214935,1.214665,0.004209999999999825,0.8812351543943074,0.9358669833729207,,,,0,,0.0008904166666666713,0.0011099999999999444,1.21518625,1.215575,1.2165828125,0.0,1.218815369802596,1.214350255197404,0.11654056636608522,0.08982639642544185,0.14654263414558122,29.116211358392107,,1.218875,,0,-61.55290501588285,-54.979921145744655,0.0,-48.09103224322296,4.622277157762556,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,4.75,False,False,GBPUSD
2023-03-13 22:00:00-04:00,1.215165,1.21632,1.215145,1.215925,19,0.0007599999999998719,0.0011750000000001481,0.00039500000000014523,2.0000000000131024e-05,0.33617021276603865,0.9829787234041459,19,1.218875,1.218545,1.214935,1.214665,0.004209999999999825,0.7007125890736653,0.8812351543943074,,,,0,,0.0009379166666666864,0.0009874999999999745,1.215405,1.21562125,1.2164375,0.0,1.218514312461442,1.2143606875385582,0.04213122334687461,0.009659353645377802,0.10625289009917407,37.40999203729633,,1.218875,,0,-6.418786730249077,-49.92384291721812,0.0,-39.43312033475242,1.502036975436424,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,1,3.5,False,False,GBPUSD
2023-03-13 22:15:00-04:00,1.215925,1.21602,1.215405,1.215485,20,0.00043999999999999595,0.0006150000000000322,9.500000000017828e-05,7.999999999985796e-05,0.8699186991872296,0.15447154471572894,20,1.218875,1.218545,1.214935,1.214665,0.004209999999999825,0.8052256532066853,0.7007125890736653,,,,0,,0.0009391666666666761,0.000893749999999971,1.2153775,1.21555875,1.2162775,0.0,1.2182246902834597,1.21433030971654,0.06515782788055964,0.02117115543120707,0.07173527422811257,34.889051535372886,,1.218875,,0,32.51751061505736,-45.50284111735866,0.0,-22.124541912251242,-1.3418905943984925,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,5,4.5,False,False,GBPUSD
2023-03-13 22:30:00-04:00,1.215485,1.21572,1.21483,1.215075,21,0.00041000000000002146,0.0008899999999998354,0.00023499999999998522,0.0002449999999998287,0.724719101123737,0.26404494382025695,21,1.218875,1.218545,1.214935,1.214665,0.004209999999999825,0.9026128266033691,0.8052256532066853,,,,0,,0.000981249999999989,0.0008424999999999683,1.2154125,1.215425625,1.2160978125,0.0,1.2179211575330025,1.2142744674669974,0.08410610474640792,0.031067607894411764,0.10425251052738442,32.69892900832711,,1.218875,,0,1.4320961841528341,-48.55019499628411,0.0,-8.505521236730432,-4.37627778166625,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,5,4.25,False,False,GBPUSD
2023-03-13 22:45:00-04:00,1.215075,1.215205,1.214505,1.214735,22,0.00034000000000000696,0.000700000000000145,0.00013000000000018552,0.00022999999999995246,0.6714285714287074,0.1857142857145123,22,1.218875,1.218545,1.214735,1.214505,0.004369999999999985,0.9473684210526423,0.8695652173913132,,,,0,,0.0009841666666666748,0.0008450000000000402,1.2153049999999999,1.2152456249999999,1.2158996874999999,0.0,1.21757760461934,1.2142217703806597,0.09578812396890131,0.05713361942119843,0.11470415810925488,30.978775219421863,True,1.218875,,0,-13.585991207914512,-51.54885527078423,0.0,3.4862072152616514,-7.598081236090264,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,6,4.25,False,False,GBPUSD
2023-03-13 23:00:00-04:00,1.214735,1.21524,1.2146,1.21506,23,0.00032500000000013074,0.000640000000000196,0.000180000000000069,0.00013499999999999623,0.2812500000000217,0.7890625000000705,23,1.218875,1.218545,1.214735,1.214505,0.004369999999999985,0.872997711670461,0.9473684210526423,,,,0,,0.0009162500000000259,0.0007112500000000521,1.21508875,1.215246875,1.2157475,0.0,1.2172517523059647,1.2142432476940352,0.05654957135424519,0.04174386539967247,0.09438637546037143,34.49242474508655,True,1.218875,,0,-47.18054945219339,-49.42396989932877,0.0,-6.704233465224426,-10.687079354798312,0.0,,,,,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,False,False,False,False,False,,,,,5,5.25,False,False,GBPUSD
2023-03-13 23:15:00-04:00,1.21506,1.215655,1.21498,1.21515,24,8.999999999992347e-05,0.0006749999999999812,0.0005049999999999777,8.000000000008001e-05,0.748148148148136,0.8814814814813596,24,1.218875,1.218545,1.214735,1.214505,0.004369999999999985,0.8524027459954213,0.872997711670461,,,,0,,0.0009120833333333503,0.0007262500000000394,1.215005,1.21519125,1.2156240624999999,0.0,1.2169719136543842,1.2142762113456156,0.03899745938106813,0.002544989109250215,0.05298204600157223,35.46287497037244,,1.218875,,0,-44.999999999996845,-42.575242955962175,0.0,-26.083611118987978,-13.348032039545949,0.0,,,True,True,,,,,,,,,False,False,,,,,,,,,False,,,,,False,False,True,False,False,False,False,,,,,5,5.25,False,False,GBPUSD
