Date,Open,High,Low,Close,Volume,WAP,BarCount
2022-03-10T22:15:00,1.0986,1.099225,1.0986,1.09899,-1,-1,-1
2022-03-10T22:30:00,1.09899,1.0991,1.098975,1.098995,-1,-1,-1
2022-03-10T22:45:00,1.098995,1.09918,1.09876,1.098795,-1,-1,-1
2022-03-10T23:00:00,1.098795,1.099495,1.098695,1.099335,-1,-1,-1
2022-03-10T23:15:00,1.099335,1.09949,1.099275,1.09945,-1,-1,-1
2022-03-10T23:30:00,1.09945,1.100145,1.099255,1.100045,-1,-1,-1
2022-03-10T23:45:00,1.100045,1.101505,1.100025,1.101355,-1,-1,-1
2022-03-11T00:00:00,1.101355,1.101485,1.10082,1.10146,-1,-1,-1
2022-03-11T00:15:00,1.10146,1.1019,1.10095,1.100955,-1,-1,-1
2022-03-11T00:30:00,1.100955,1.101305,1.100475,1.100595,-1,-1,-1
2022-03-11T00:45:00,1.100595,1.10083,1.099785,1.099815,-1,-1,-1
2022-03-11T01:00:00,1.099815,1.10019,1.099035,1.099245,-1,-1,-1
2022-03-11T01:15:00,1.099245,1.099295,1.09807,1.09868,-1,-1,-1
2022-03-11T01:30:00,1.09868,1.09931,1.098435,1.099295,-1,-1,-1
2022-03-11T01:45:00,1.099295,1.09965,1.09871,1.09877,-1,-1,-1
2022-03-11T02:00:00,1.09877,1.099865,1.09874,1.099805,-1,-1,-1
2022-03-11T02:15:00,1.099805,1.100295,1.0997,1.099985,-1,-1,-1
2022-03-11T02:30:00,1.099985,1.10021,1.09964,1.09989,-1,-1,-1
2022-03-11T02:45:00,1.09989,1.09994,1.099165,1.099465,-1,-1,-1
2022-03-11T03:00:00,1.099465,1.099835,1.09922,1.099225,-1,-1,-1
2022-03-11T03:15:00,1.099225,1.099755,1.099135,1.099675,-1,-1,-1
2022-03-11T03:30:00,1.099675,1.100025,1.099385,1.099975,-1,-1,-1
2022-03-11T03:45:00,1.099975,1.1005,1.09992,1.10046,-1,-1,-1
2022-03-11T04:00:00,1.10046,1.100485,1.10003,1.100205,-1,-1,-1
2022-03-11T04:15:00,1.100205,1.10053,1.10009,1.10053,-1,-1,-1
2022-03-11T04:30:00,1.10053,1.100985,1.10028,1.10098,-1,-1,-1
2022-03-11T04:45:00,1.10098,1.101035,1.10009,1.100125,-1,-1,-1
2022-03-11T05:00:00,1.100125,1.1004,1.099935,1.099985,-1,-1,-1
2022-03-11T05:15:00,1.099985,1.10002,1.09947,1.09952,-1,-1,-1
2022-03-11T05:30:00,1.09952,1.10033,1.09934,1.100205,-1,-1,-1
2022-03-11T05:45:00,1.100205,1.100265,1.099635,1.099915,-1,-1,-1
2022-03-11T06:00:00,1.099915,1.100565,1.099625,1.100565,-1,-1,-1
2022-03-11T06:15:00,1.100565,1.100785,1.10037,1.100695,-1,-1,-1
2022-03-11T06:30:00,1.100695,1.100725,1.099835,1.100075,-1,-1,-1
2022-03-11T06:45:00,1.100075,1.100475,1.099855,1.100435,-1,-1,-1
2022-03-11T07:00:00,1.100435,1.100895,1.10005,1.10005,-1,-1,-1
2022-03-11T07:15:00,1.10005,1.10013,1.09928,1.09962,-1,-1,-1
2022-03-11T07:30:00,1.09962,1.10034,1.099225,1.099425,-1,-1,-1
2022-03-11T07:45:00,1.099425,1.09989,1.0981,1.098365,-1,-1,-1
2022-03-11T08:00:00,1.098365,1.099225,1.097235,1.097385,-1,-1,-1
2022-03-11T08:15:00,1.097385,1.09834,1.09716,1.09816,-1,-1,-1
2022-03-11T08:30:00,1.09816,1.098225,1.096595,1.096965,-1,-1,-1
2022-03-11T08:45:00,1.096965,1.09801,1.09682,1.097825,-1,-1,-1
2022-03-11T09:00:00,1.097825,1.097825,1.096625,1.09759,-1,-1,-1
2022-03-11T09:15:00,1.09759,1.09859,1.09743,1.097625,-1,-1,-1
2022-03-11T09:30:00,1.097625,1.09772,1.09602,1.096715,-1,-1,-1
2022-03-11T09:45:00,1.096715,1.097265,1.096285,1.096725,-1,-1,-1
2022-03-11T10:00:00,1.096725,1.0978,1.096585,1.09756,-1,-1,-1
2022-03-11T10:15:00,1.09756,1.09831,1.097215,1.098175,-1,-1,-1
2022-03-11T10:30:00,1.098175,1.09851,1.097825,1.09828,-1,-1,-1
2022-03-11T10:45:00,1.09828,1.098485,1.09746,1.097915,-1,-1,-1
2022-03-11T11:00:00,1.097915,1.098575,1.097915,1.09836,-1,-1,-1
2022-03-11T11:15:00,1.09836,1.104365,1.09798,1.10098,-1,-1,-1
2022-03-11T11:30:00,1.10098,1.10223,1.1002,1.102055,-1,-1,-1
2022-03-11T11:45:00,1.102055,1.10377,1.10068,1.101115,-1,-1,-1
2022-03-11T12:00:00,1.101115,1.102695,1.101,1.102675,-1,-1,-1
2022-03-11T12:15:00,1.102675,1.10322,1.101635,1.10204,-1,-1,-1
2022-03-11T12:30:00,1.10204,1.102135,1.100715,1.100985,-1,-1,-1
2022-03-11T12:45:00,1.100985,1.101125,1.09736,1.09865,-1,-1,-1
2022-03-11T13:00:00,1.09865,1.099765,1.098625,1.099065,-1,-1,-1
2022-03-11T13:15:00,1.099065,1.099805,1.098555,1.099335,-1,-1,-1
2022-03-11T13:30:00,1.099335,1.100825,1.099335,1.10054,-1,-1,-1
2022-03-11T13:45:00,1.10054,1.10112,1.09888,1.099825,-1,-1,-1
2022-03-11T14:00:00,1.099825,1.100165,1.098545,1.09939,-1,-1,-1
2022-03-11T14:15:00,1.09939,1.099645,1.098025,1.0986,-1,-1,-1
2022-03-11T14:30:00,1.0986,1.099295,1.09732,1.097795,-1,-1,-1
2022-03-11T14:45:00,1.097795,1.098615,1.097755,1.09818,-1,-1,-1
2022-03-11T15:00:00,1.09818,1.09824,1.095835,1.096505,-1,-1,-1
2022-03-11T15:15:00,1.096505,1.096595,1.09561,1.09594,-1,-1,-1
2022-03-11T15:30:00,1.09594,1.096235,1.094625,1.09507,-1,-1,-1
2022-03-11T15:45:00,1.09507,1.096835,1.09507,1.096525,-1,-1,-1
2022-03-11T16:00:00,1.096525,1.09699,1.095265,1.09533,-1,-1,-1
2022-03-11T16:15:00,1.09533,1.095515,1.09344,1.093695,-1,-1,-1
2022-03-11T16:30:00,1.093695,1.094685,1.09287,1.09428,-1,-1,-1
2022-03-11T16:45:00,1.09428,1.09446,1.09335,1.0936,-1,-1,-1
