Date,Open,High,Low,Close,Volume,WAP,BarCount
2025-03-12T21:15:00,148.234,148.24,148.2055,148.223,-1,-1,-1
2025-03-12T21:30:00,148.223,148.2275,148.218,148.2265,-1,-1,-1
2025-03-12T21:45:00,148.2265,148.2275,148.2195,148.2205,-1,-1,-1
2025-03-12T22:00:00,148.2205,148.295,148.1875,148.2745,-1,-1,-1
2025-03-12T22:15:00,148.2745,148.2845,148.1975,148.1975,-1,-1,-1
2025-03-12T22:30:00,148.1975,148.2045,148.1415,148.1415,-1,-1,-1
2025-03-12T22:45:00,148.1415,148.2305,148.101,148.2285,-1,-1,-1
2025-03-12T23:00:00,148.2285,148.2325,148.153,148.1615,-1,-1,-1
2025-03-12T23:15:00,148.1615,148.2025,148.0925,148.2005,-1,-1,-1
2025-03-12T23:30:00,148.2005,148.266,148.164,148.254,-1,-1,-1
2025-03-12T23:45:00,148.254,148.3075,148.2195,148.294,-1,-1,-1
2025-03-13T00:00:00,148.294,148.375,148.234,148.345,-1,-1,-1
2025-03-13T00:15:00,148.345,148.3595,148.2705,148.327,-1,-1,-1
2025-03-13T00:30:00,148.327,148.358,148.2725,148.3165,-1,-1,-1
2025-03-13T00:45:00,148.3165,148.3315,148.1065,148.111,-1,-1,-1
2025-03-13T01:00:00,148.111,148.2565,148.0725,148.2515,-1,-1,-1
2025-03-13T01:15:00,148.2515,148.319,148.227,148.2655,-1,-1,-1
2025-03-13T01:30:00,148.2655,148.297,148.2165,148.273,-1,-1,-1
2025-03-13T01:45:00,148.273,148.328,148.118,148.118,-1,-1,-1
2025-03-13T02:00:00,148.118,148.1985,148.098,148.196,-1,-1,-1
2025-03-13T02:15:00,148.196,148.2075,148.115,148.187,-1,-1,-1
2025-03-13T02:30:00,148.187,148.2295,148.151,148.205,-1,-1,-1
2025-03-13T02:45:00,148.205,148.239,148.166,148.1755,-1,-1,-1
2025-03-13T03:00:00,148.1755,148.251,148.1555,148.2345,-1,-1,-1
2025-03-13T03:15:00,148.2345,148.2425,148.181,148.209,-1,-1,-1
2025-03-13T03:30:00,148.209,148.216,148.118,148.186,-1,-1,-1
2025-03-13T03:45:00,148.186,148.1875,148.0195,148.043,-1,-1,-1
2025-03-13T04:00:00,148.043,148.1185,148.0195,148.022,-1,-1,-1
