Date,Open,High,Low,Close,Volume,WAP,BarCount
2022-03-10T18:15:00,0.68635,0.686705,0.68635,0.686695,-1,-1,-1
2022-03-10T18:30:00,0.686695,0.68681,0.686565,0.68669,-1,-1,-1
2022-03-10T18:45:00,0.68669,0.6869,0.68669,0.68681,-1,-1,-1
2022-03-10T19:00:00,0.68681,0.68745,0.686795,0.68703,-1,-1,-1
2022-03-10T19:15:00,0.68703,0.687255,0.68696,0.687035,-1,-1,-1
2022-03-10T19:30:00,0.687035,0.68746,0.686955,0.6872,-1,-1,-1
2022-03-10T19:45:00,0.6872,0.68741,0.68706,0.687105,-1,-1,-1
2022-03-10T20:00:00,0.687105,0.68715,0.686865,0.687095,-1,-1,-1
2022-03-10T20:15:00,0.687095,0.68728,0.68688,0.687005,-1,-1,-1
2022-03-10T20:30:00,0.687005,0.68709,0.686715,0.68699,-1,-1,-1
2022-03-10T20:45:00,0.68699,0.687205,0.686515,0.686615,-1,-1,-1
2022-03-10T21:00:00,0.686615,0.68684,0.68636,0.686785,-1,-1,-1
2022-03-10T21:15:00,0.686785,0.68689,0.68663,0.68665,-1,-1,-1
2022-03-10T21:30:00,0.68665,0.686775,0.686465,0.686735,-1,-1,-1
2022-03-10T21:45:00,0.686735,0.68677,0.68632,0.686475,-1,-1,-1
2022-03-10T22:00:00,0.686475,0.68669,0.686225,0.686405,-1,-1,-1
2022-03-10T22:15:00,0.686405,0.686475,0.686405,0.68646,-1,-1,-1
2022-03-10T22:30:00,0.68646,0.6866,0.68642,0.6865,-1,-1,-1
2022-03-10T22:45:00,0.6865,0.6865,0.686155,0.686165,-1,-1,-1
2022-03-10T23:00:00,0.686165,0.68696,0.686085,0.686875,-1,-1,-1
2022-03-10T23:15:00,0.686875,0.68689,0.6866,0.6866,-1,-1,-1
2022-03-10T23:30:00,0.6866,0.687025,0.686445,0.687,-1,-1,-1
2022-03-10T23:45:00,0.687,0.687525,0.68695,0.687365,-1,-1,-1
2022-03-11T00:00:00,0.687365,0.687475,0.6871,0.687195,-1,-1,-1
2022-03-11T00:15:00,0.687195,0.687195,0.68675,0.686775,-1,-1,-1
2022-03-11T00:30:00,0.686775,0.687155,0.686605,0.686605,-1,-1,-1
2022-03-11T00:45:00,0.686605,0.68674,0.68591,0.68605,-1,-1,-1
2022-03-11T01:00:00,0.68605,0.68626,0.685415,0.68595,-1,-1,-1
2022-03-11T01:15:00,0.68595,0.686275,0.68523,0.685435,-1,-1,-1
2022-03-11T01:30:00,0.685435,0.68583,0.68523,0.68542,-1,-1,-1
2022-03-11T01:45:00,0.68542,0.68553,0.68517,0.685275,-1,-1,-1
2022-03-11T02:00:00,0.685275,0.68577,0.685275,0.6856,-1,-1,-1
2022-03-11T02:15:00,0.6856,0.685705,0.685225,0.685315,-1,-1,-1
