Date,Open,High,Low,Close,Volume,WAP,BarCount
2025-03-12T21:15:00,2.051405,2.052205,2.05125,2.051845,-1,-1,-1
2025-03-12T21:30:00,2.051845,2.0524,2.05088,2.051445,-1,-1,-1
2025-03-12T21:45:00,2.051445,2.051505,2.05096,2.051155,-1,-1,-1
2025-03-12T22:00:00,2.051155,2.051345,2.050345,2.050365,-1,-1,-1
2025-03-12T22:15:00,2.050365,2.05038,2.05004,2.05017,-1,-1,-1
2025-03-12T22:30:00,2.05017,2.05074,2.050095,2.050695,-1,-1,-1
2025-03-12T22:45:00,2.050695,2.0507,2.049865,2.050235,-1,-1,-1
2025-03-12T23:00:00,2.050235,2.050245,2.04879,2.04879,-1,-1,-1
2025-03-12T23:15:00,2.04879,2.05004,2.04869,2.05004,-1,-1,-1
2025-03-12T23:30:00,2.05004,2.050055,2.04938,2.04962,-1,-1,-1
2025-03-12T23:45:00,2.04962,2.049765,2.04854,2.048585,-1,-1,-1
2025-03-13T00:00:00,2.048585,2.049,2.04805,2.048055,-1,-1,-1
2025-03-13T00:15:00,2.048055,2.048245,2.047125,2.048125,-1,-1,-1
2025-03-13T00:30:00,2.048125,2.0491,2.04812,2.04877,-1,-1,-1
2025-03-13T00:45:00,2.04877,2.049655,2.048665,2.049475,-1,-1,-1
2025-03-13T01:00:00,2.049475,2.049945,2.0487,2.04976,-1,-1,-1
2025-03-13T01:15:00,2.04976,2.05042,2.049505,2.049675,-1,-1,-1
2025-03-13T01:30:00,2.049675,2.05112,2.0496,2.05083,-1,-1,-1
2025-03-13T01:45:00,2.05083,2.05098,2.050175,2.05084,-1,-1,-1
2025-03-13T02:00:00,2.05084,2.0512,2.050295,2.05046,-1,-1,-1
2025-03-13T02:15:00,2.05046,2.05149,2.050275,2.05123,-1,-1,-1
2025-03-13T02:30:00,2.05123,2.05179,2.050935,2.051265,-1,-1,-1
2025-03-13T02:45:00,2.051265,2.051405,2.050735,2.05113,-1,-1,-1
2025-03-13T03:00:00,2.05113,2.051415,2.050225,2.050245,-1,-1,-1
2025-03-13T03:15:00,2.050245,2.051085,2.05006,2.050925,-1,-1,-1
2025-03-13T03:30:00,2.050925,2.051475,2.050845,2.051035,-1,-1,-1
2025-03-13T03:45:00,2.051035,2.052145,2.050995,2.05213,-1,-1,-1
2025-03-13T04:00:00,2.05213,2.05223,2.051575,2.051995,-1,-1,-1
2025-03-13T04:15:00,2.051995,2.0524,2.05148,2.052345,-1,-1,-1
2025-03-13T04:30:00,2.052345,2.054315,2.05234,2.053915,-1,-1,-1
2025-03-13T04:45:00,2.053915,2.054375,2.053615,2.0542,-1,-1,-1
2025-03-13T05:00:00,2.0542,2.0546,2.05376,2.053825,-1,-1,-1
2025-03-13T05:15:00,2.053825,2.05447,2.053705,2.054285,-1,-1,-1
2025-03-13T05:30:00,2.054285,2.05572,2.054255,2.055595,-1,-1,-1
2025-03-13T05:45:00,2.055595,2.056045,2.054725,2.054945,-1,-1,-1
